和风天气景点ID v2.1 update by 2020-03-29,,,
Location_ID, 景点名称,一级行政区划(Adm1),二级行政区划(Adm2)
10122030402A,丫山花海石林旅游风景区,安徽,芜湖
10122040101A,上窑森林公园,安徽,淮南
10122040201A,茅仙洞风景区,安徽,淮南
10122040202A,焦岗湖旅游区,安徽,淮南
10122050101A,盆山度假村,安徽,马鞍山
10122050201A,李白墓,安徽,马鞍山
10122050202A,采石风景区,安徽,马鞍山
10122060301A,花亭湖风景区,安徽,安庆
10122060401A,天龙关,安徽,安庆
10122060402A,天柱山大峡谷北门入口,安徽,安庆
10122060403A,皖光苑,安徽,安庆
10122060404A,天柱山旅游区,安徽,安庆
10122060601A,白崖寨,安徽,安庆
10122060604A,小孤山风景区,安徽,安庆
10122060801A,红军中央独立第二师司令部旧址,安徽,安庆
10122060802A,司空山风景区,安徽,安庆
10122060803A,明堂山风景名胜区,安徽,安庆
10122060901A,桐城县文庙,安徽,安庆
10122070501A,皇藏峪国家森林公园,安徽,宿州
10122080101A,颖州西湖风景名胜区,安徽,阜阳
10122080102A,阜阳生态乐园,安徽,阜阳
10122080301A,八里河省级自然保护区,安徽,阜阳
10122080302A,迪沟生态园,安徽,阜阳
10122090101A,古井酒文化博览园,安徽,亳州
10122090102A,花戏楼,安徽,亳州
10122090401A,雪枫公园,安徽,亳州
10122100101A,黄山·醉温泉,安徽,黄山
10122100102A,徽州文化园,安徽,黄山
10122100103A,普仁滩,安徽,黄山
10122100104A,石门峡,安徽,黄山
10122100105A,呈坎,安徽,黄山
10122100106A,东黄山旅游度假区,安徽,黄山
10122100107A,翡翠谷,安徽,黄山
10122100108A,花山谜窟,安徽,黄山
10122100109A,黄山丰乐湖,安徽,黄山
10122100110A,黄山芙蓉谷景区,安徽,黄山
10122100111A,九龙瀑,安徽,黄山
10122100112A,太平湖,安徽,黄山
10122100113A,唐模风景区,安徽,黄山
10122100114A,新徽天地醉温泉旅游度假区,安徽,黄山
10122100115A,黄山风景区,安徽,黄山
10122100401A,牯牛降九龙景区,安徽,黄山
10122100501A,宏村风景区,安徽,黄山
10122100502A,南屏,安徽,黄山
10122100503A,赛金花故居,安徽,黄山
10122100504A,西递古民居景区,安徽,黄山
10122100601A,霸王山摇铃秀水生态农业景区,安徽,黄山
10122100602A,鲍家花园,安徽,黄山
10122100603A,徽州古城,安徽,黄山
10122100604A,棠樾牌坊群,安徽,黄山
10122100605A,新安江山水画廊风景区,安徽,黄山
10122100606A,雄村景区,安徽,黄山
10122100701A,古城岩,安徽,黄山
10122100702A,三溪风景区,安徽,黄山
10122100703A,齐云山,安徽,黄山
10122110101A,琅琊山旅游区,安徽,滁州
10122110201A,明中都鼓楼,安徽,滁州
10122110501A,吴敬梓纪念馆,安徽,滁州
10122120101A,淮北市博物馆,安徽,淮北
10122120102A,相山公园,安徽,淮北
10122130101A,铜陵天井湖景区,安徽,铜陵
10122130102A,铜陵永泉农庄,安徽,铜陵
10122140101A,龙泉洞风景区,安徽,宣城
10122140102A,中国鳄鱼湖,安徽,宣城
10122140103A,白马山庄,安徽,宣城
10122140104A,宣酒工业文化园,安徽,宣城
10122140201A,江南第一漂景区,安徽,宣城
10122140202A,查济古建筑群,安徽,宣城
10122140203A,桃花潭风景区,安徽,宣城
10122140204A,皖南事变烈士陵园,安徽,宣城
10122140205A,王稼祥故居纪念馆,安徽,宣城
10122140301A,江村,安徽,宣城
10122140501A,小九华景区,安徽,宣城
10122140502A,紫园,安徽,宣城
10122140503A,太极湖村景区,安徽,宣城
10122140504A,鄣山大峡谷风景区,安徽,宣城
10122140505A,龙川景区,安徽,宣城
10122140601A,横山国家森林公园,安徽,宣城
10122140602A,太极洞,安徽,宣城
10122140701A,石佛山-天子湖旅游风景区,安徽,宣城
10122150101A,东石笋,安徽,六安
10122150102A,烈士陵园,安徽,六安
10122150103A,皖西大裂谷,安徽,六安
10122150301A,八公山风景区,安徽,六安
10122150302A,古城墙景区,安徽,六安
10122150501A,燕子河大峡谷天坑仙境,安徽,六安
10122150502A,天堂寨,安徽,六安
10122150601A,铜锣寨,安徽,六安
10122150602A,大别山主峰景区,安徽,六安
10122150701A,三河镇,安徽,六安
10122150702A,万佛湖,安徽,六安
10122160101A,银屏山旅游区,安徽,巢湖
10122160102A,紫微洞天,安徽,巢湖
10122160201A,冶父山国家森林公园,安徽,巢湖
10122160202A,安徽金孔雀戴斯度假酒店,安徽,巢湖
10122160301A,泊山洞,安徽,巢湖
10122160302A,芜湖滨江公园,安徽,巢湖
10122160401A,华阳洞风景区,安徽,巢湖
10122160402A,太湖山国家森林公园,安徽,巢湖
10122160501A,霸王祠,安徽,巢湖
10122160502A,鸡笼山国家森林公园,安徽,巢湖
10122170101A,九华漂流景区,安徽,池州
10122170102A,秀山门博物馆,安徽,池州
10122170103A,九华秋浦胜境风景区,安徽,池州
10122170104A,九华天池风景区,安徽,池州
10122170105A,杏花村,安徽,池州
10122170201A,历山风景区,安徽,池州
10122170301A,神仙洞风景区,安徽,池州
10122170302A,九子岩风景区,安徽,池州
10122170303A,九华山风景区,安徽,池州
10122170501A,蓬莱仙洞,安徽,池州
10122170502A,仙寓山,安徽,池州
10122170503A,牯牛降,安徽,池州
10123010101A,船政文化景区,福建,福州
10123010102A,第一山景区,福建,福州
10123010103A,福州国家森林公园,福建,福州
10123010104A,福州国家森林公园南门,福建,福州
10123010105A,福州三坊七巷,福建,福州
10123010106A,鼓山,福建,福州
10123010107A,于山风景区,福建,福州
10123010701A,乐峰赤壁景区,福建,福州
10123010702A,青云山景区,福建,福州
10123011001A,长乐旅游馆,福建,福州
10123011002A,福建省冰心文学馆,福建,福州
10123011003A,显应宫,福建,福州
10123011101A,石竹山风景旅游区,福建,福州
10123020101A,湖里公园,福建,厦门
10123020102A,厦门奥林匹克博物馆,福建,厦门
10123020103A,翠丰SPA温泉度假村,福建,厦门
10123020104A,胡里山炮台,福建,厦门
10123020105A,嘉庚公园,福建,厦门
10123020106A,日月谷温泉公园,福建,厦门
10123020107A,天竺山森林公园,福建,厦门
10123020108A,厦门北辰山,福建,厦门
10123020109A,厦门海沧大桥旅游区,福建,厦门
10123020110A,厦门园林植物园,福建,厦门
10123020111A,英雄三岛战地观光园,福建,厦门
10123020112A,鼓浪屿,福建,厦门
10123020113A,海天堂构,福建,厦门
10123020114A,黄荣远堂,福建,厦门
10123020115A,日光岩,福建,厦门
10123030801A,太姥山,福建,宁德
10123030901A,白水洋风景区,福建,宁德
10123030902A,鸳鸯溪,福建,宁德
10123040101A,湄洲岛国家旅游度假区,福建,莆田
10123040102A,莆田工艺美术城,福建,莆田
10123050101A,开元寺,福建,泉州
10123050102A,清源山风景名胜区,福建,泉州
10123050201A,安溪凤山风景旅游区,福建,泉州
10123050202A,虎邱洪恩岩,福建,泉州
10123050203A,安溪清水岩,福建,泉州
10123050401A,东溪大峡谷,福建,泉州
10123050402A,魁星岩风景区,福建,泉州
10123050403A,乌髻岩,福建,泉州
10123050404A,永春蓬壶百丈岩风景区,福建,泉州
10123050405A,永春牛姆林生态旅游区,福建,泉州
10123050601A,凤山游览区,福建,泉州
10123050602A,南安市灵应风景旅游区,福建,泉州
10123050603A,四王府锦溪庙,福建,泉州
10123050801A,崇武古城风景区,福建,泉州
10123050901A,围头八二三战地公园,福建,泉州
10123060101A,云洞岩风景区,福建,漳州
10123060301A,福建省南靖土楼博物馆,福建,漳州
10123060302A,福建土楼(南靖)景区,福建,漳州
10123060303A,河坑土楼群,福建,漳州
10123060304A,南欧土楼群,福建,漳州
10123060305A,塔下土楼群,福建,漳州
10123060306A,田螺坑土楼群,福建,漳州
10123060401A,平和县三平风景区,福建,漳州
10123060501A,龙佳生态温泉山庄,福建,漳州
10123060601A,滨海火山自然生态风景旅游区,福建,漳州
10123060602A,东南花都,福建,漳州
10123060603A,天福茶博物院,福建,漳州
10123060801A,东山风动石景区,福建,漳州
10123060802A,金汤湾南中国·海水温泉度假地,福建,漳州
10123061001A,大地土楼群,福建,漳州
10123070101A,龙硿洞,福建,龙岩
10123070201A,汀州历史文化名城,福建,龙岩
10123070301A,连城冠豸山风景区,福建,龙岩
10123070501A,古田会议会址,福建,龙岩
10123070601A,高北土楼群,福建,龙岩
10123070602A,洪坑土楼群,福建,龙岩
10123070701A,天台国家森林公园水上茶乡九鹏溪,福建,龙岩
10123080101A,格氏栲景区,福建,三明
10123080102A,瑞云山,福建,三明
10123080401A,大金湖,福建,三明
10123080402A,泰宁风景旅游区,福建,三明
10123080501A,玉华洞,福建,三明
10123081001A,桃源洞,福建,三明
10123090101A,溪源大峡谷,福建,南平
10123090201A,华阳山风景区,福建,南平
10123090301A,大觉山漂流,福建,南平
10123090501A,武夷山风景区,福建,南平
10124010101A,八大山人梅湖景区,江西,南昌
10124010102A,八一南昌起义纪念塔,江西,南昌
10124010103A,南昌八一起义纪念馆,江西,南昌
10124010104A,狮子峰,江西,南昌
10124010105A,滕王阁,江西,南昌
10124010106A,天香园,江西,南昌
10124010107A,凤凰沟风景区,江西,南昌
10124020101A,庐山东门,江西,九江
10124020102A,庐山风景区,江西,九江
10124020601A,富华山景区,江西,九江
10124020602A,庐山西海风景区,江西,九江
10124020603A,西海温泉,江西,九江
10124020701A,石钟山,江西,九江
10124020801A,龙宫洞,江西,九江
10124020901A,龙湾温泉度假村,江西,九江
10124020902A,天沐·江西庐山温泉度假村,江西,九江
10124020903A,浴花园特色温泉,江西,九江
10124030101A,上饶集中营名胜区,江西,上饶
10124030301A,婺源文化和旅游区,江西,上饶
10124030302A,大鄣山卧龙谷,江西,上饶
10124030303A,李坑风景区,江西,上饶
10124030304A,灵岩风景区,江西,上饶
10124030305A,思溪延村景区,江西,上饶
10124030306A,文公山风景区,江西,上饶
10124030307A,江湾,江西,上饶
10124030901A,龟峰风景区,江西,上饶
10124031201A,三清山,江西,上饶
10124050101A,明月山,江西,宜春
10124050102A,天沐江西明月山温泉度假村,江西,宜春
10124060101A,钓源景区,江西,吉安
10124060102A,渼陂古村,江西,吉安
10124060301A,燕坊古村,江西,吉安
10124060801A,井冈山风景区,江西,吉安
10124070101A,宝葫芦农庄,江西,赣州
10124070102A,通天岩旅游风景区,江西,赣州
10124070103A,五龙客家风情园,江西,赣州
10124070201A,阳岭国家森林公园,江西,赣州
10124070701A,翠微峰公园,江西,赣州
10124070801A,九寨温泉,江西,赣州
10124070802A,通天寨,江西,赣州
10124070901A,叶坪革命旧址,江西,赣州
10124070902A,中央革命根据地历史博物馆,江西,赣州
10124071101A,汉仙岩,江西,赣州
10124071201A,三百山国家风景名胜区,江西,赣州
10124071501A,明骏.九曲生态保健旅游度假村,江西,赣州
10124071701A,三僚风水文化景区,江西,赣州
10124071801A,客家文化城,江西,赣州
10124080101A,景德镇陶瓷馆,江西,景德镇
10124080102A,得雨生态园,江西,景德镇
10124080103A,景德镇古窑民俗博览区,江西,景德镇
10124080104A,中国瓷园,江西,景德镇
10124080201A,洪岩仙境,江西,景德镇
10124080301A,浮梁古县衙,江西,景德镇
10124080302A,瑶里古镇风景区,江西,景德镇
10124090101A,安源路矿工人运动纪念馆,江西,萍乡
10124090501A,秋收起义烈士陵园-南门,江西,萍乡
10124090502A,武功山国家级风景名胜区,江西,萍乡
10124100101A,仙女湖景区,江西,新余
10124110301A,龙虎山,江西,鹰潭
10124110302A,中国龙虎山世界地质公园,江西,鹰潭
10125010101A,长沙海底世界,湖南,长沙
10125010102A,湖南省博物馆,湖南,长沙
10125010103A,世界之窗,湖南,长沙
10125010104A,天心阁,湖南,长沙
10125010105A,岳麓书院,湖南,长沙
10125010106A,橘子洲头,湖南,长沙
10125010107A,岳麓山风景名胜区,湖南,长沙
10125010108A,石燕湖生态公园,湖南,长沙
10125010109A,杨开慧纪念馆,湖南,长沙
10125010110A,杨开慧故居,湖南,长沙
10125010201A,回龙山景区,湖南,长沙
10125010202A,密印寺,湖南,长沙
10125010203A,宁乡千佛洞,湖南,长沙
10125010204A,沩山漂流,湖南,长沙
10125010205A,刘少奇同志纪念馆,湖南,长沙
10125010301A,道吾山,湖南,长沙
10125010302A,秋收起义文家市会师旧址,湖南,长沙
10125010303A,大围山国家森林公园,湖南,长沙
10125010501A,千龙湖生态旅游度假村,湖南,长沙
10125010502A,靖港古镇,湖南,长沙
10125010503A,雷锋纪念馆,湖南,长沙
10125020101A,湘潭农博园,湖南,湘潭
10125020102A,彭德怀纪念馆,湖南,湘潭
10125020201A,滴水洞景区,湖南,湘潭
10125020202A,毛泽东故居,湖南,湘潭
10125020203A,湘潭韶山旅游区,湖南,湘潭
10125020301A,东山岛茅浒水乡,湖南,湘潭
10125020302A,东山书院旧址,湖南,湘潭
10125030101A,大京风景名胜区,湖南,株洲
10125030201A,仙人桥,湖南,株洲
10125030301A,李立三同志故居,湖南,株洲
10125030501A,茶陵县工农兵政府,湖南,株洲
10125030502A,云阳国家森林公园,湖南,株洲
10125030601A,神农谷,湖南,株洲
10125030602A,炎帝陵,湖南,株洲
10125040101A,衡阳保卫战纪念馆,湖南,衡阳
10125040102A,衡阳市回雁峰景区南门,湖南,衡阳
10125040103A,回雁峰景区,湖南,衡阳
10125040104A,石鼓书院,湖南,衡阳
10125040301A,罗荣桓故居,湖南,衡阳
10125040601A,中国印山,湖南,衡阳
10125040801A,蔡伦纪念园,湖南,衡阳
10125040901A,南岳衡山风景名胜区,湖南,衡阳
10125050101A,苏仙岭,湖南,郴州
10125050102A,天堂温泉度假山庄,湖南,郴州
10125050103A,万华岩风景名胜区,湖南,郴州
10125050104A,王仙岭生态公园,湖南,郴州
10125050201A,阳山古村旅游区,湖南,郴州
10125050401A,莽山国家森林公园,湖南,郴州
10125050701A,东江湖,湖南,郴州
10125050801A,福泉山庄,湖南,郴州
10125051001A,悦来温泉旅游度假山庄,湖南,郴州
10125060101A,花岩溪国家森林公园,湖南,常德
10125060102A,柳叶湖旅游度假区,湖南,常德
10125060301A,桃花源风景区,湖南,常德
10125060401A,西洞庭湖湿地生态旅游风景区,湖南,常德
10125060701A,夹山国家森林公园,湖南,常德
10125070001A,白鹿寺,湖南,益阳
10125070002A,益阳市花乡农家乐景区,湖南,益阳
10125070003A,益阳奥林匹克公园,湖南,益阳
10125070401A,安化茶马古道风景区,湖南,益阳
10125080201A,蔡和森纪念馆,湖南,娄底
10125080202A,曾国藩故居,湖南,娄底
10125080301A,波月洞风景名胜区,湖南,娄底
10125080501A,梅山龙宫,湖南,娄底
10125090201A,高洲温泉度假村,湖南,邵阳
10125090701A,崀山天坑风神洞名胜风景区,湖南,邵阳
10125090801A,云山国家森林公园,湖南,邵阳
10125090901A,南山风景名胜区,湖南,邵阳
10125100101A,大云山国家森林公园,湖南,岳阳
10125100102A,岳阳楼,湖南,岳阳
10125100401A,任弼时故里,湖南,岳阳
10125100501A,平江起义纪念馆,湖南,岳阳
10125100601A,五尖山森林公园,湖南,岳阳
10125110101A,绿色大地生态园,湖南,张家界
10125110102A,秀华山馆,湖南,张家界
10125110103A,紫霞观,湖南,张家界
10125110104A,宝峰湖风景区,湖南,张家界
10125110105A,黄龙洞旅游区,湖南,张家界
10125110106A,张家界土家风情园,湖南,张家界
10125110107A,天门山国家森林公园,湖南,张家界
10125110108A,武陵源风景名胜区,湖南,张家界
10125110201A,茅岩河九天洞风景区,湖南,张家界
10125110301A,江垭温泉度假村,湖南,张家界
10125110302A,龙王洞,湖南,张家界
10125110303A,万福温泉,湖南,张家界
10125120601A,高椅古村,湖南,怀化
10125120701A,龙底漂流,湖南,怀化
10125120702A,南都侗族文化村,湖南,怀化
10125120801A,滕代远纪念馆,湖南,怀化
10125121001A,怀化中国人民抗日战争胜利受降纪念馆,湖南,怀化
10125121101A,向警予同志纪念馆,湖南,怀化
10125140201A,浯溪碑林风景名胜区,湖南,永州
10125140301A,东安舜皇山国家森林公园,湖南,永州
10125140401A,阳明山国家森林公园,湖南,永州
10125140601A,舜帝陵,湖南,永州
10125141001A,秦岩风景区,湖南,永州
10125150101A,乾州古城北城门,湖南,湘西
10125150501A,南方长城,湖南,湘西
10125150502A,奇梁洞,湖南,湘西
10125150503A,凤凰古城景区,湖南,湘西
10125150801A,花垣边城旅游景区,湖南,湘西
10126010101A,森林公园,贵州,贵阳
10126010102A,保利·国际温泉,贵州,贵阳
10126010103A,黔灵山公园,贵州,贵阳
10126010104A,青岩古镇,贵州,贵阳
10126010105A,森林公园,贵州,贵阳
10126010106A,天河潭,贵州,贵阳
10126010107A,天邑森林温泉旅游渡假中心,贵州,贵阳
10126010501A,息烽集中营革命历史纪念馆,贵州,贵阳
10126010601A,南江大峡谷,贵州,贵阳
10126010701A,贵阳森林野生动物园,贵州,贵阳
10126010801A,红枫湖风景区,贵州,贵阳
10126020101A,赤水古城垣,贵州,遵义
10126020102A,湘山寺,贵州,遵义
10126020103A,遵义会议会址,贵州,遵义
10126020501A,天下第一壶茶文化公园,贵州,遵义
10126020701A,娄山关,贵州,遵义
10126020801A,十丈洞大瀑布风景区,贵州,遵义
10126020901A,中国丹霞谷旅游度假区,贵州,遵义
10126030101A,龙宫风景名胜区,贵州,安顺
10126030301A,夜郎洞景区,贵州,安顺
10126030501A,格凸河风景区,贵州,安顺
10126030601A,黄果树瀑布景区,贵州,安顺
10126040101A,斗篷山,贵州,黔南
10126040301A,贵州瓮安江界河大桥,贵州,黔南
10126040901A,贵州平塘国家地质公园,贵州,黔南
10126041001A,贵州紫林山国家森林公园,贵州,黔南
10126050301A,下舞阳河景区,贵州,黔东南
10126051201A,西江千户苗寨景区,贵州,黔东南
10126060101A,九龙洞,贵州,铜仁
10126060201A,梵净山国家级自然保护区南门,贵州,铜仁
10126060701A,梵净山国家级自然保护区,贵州,铜仁
10126070601A,九洞天风景区,贵州,毕节
10126070701A,织金洞,贵州,毕节
10126070801A,贵州百里杜鹃风景名胜区,贵州,毕节
10126090101A,马岭河峡谷,贵州,黔西南
10126090102A,万峰林,贵州,黔西南
10127010101A,芙蓉古城,四川,成都
10127010102A,客家杏花村,四川,成都
10127010103A,四川科技馆,四川,成都
10127010104A,桃花故里景区,四川,成都
10127010105A,宝光桂湖文化旅游区,四川,成都
10127010106A,成都大熊猫繁育研究基地,四川,成都
10127010107A,成都武侯祠博物馆南门,四川,成都
10127010108A,杜甫草堂,四川,成都
10127010109A,桂湖公园南门,四川,成都
10127010110A,国色天乡乐园,四川,成都
10127010111A,欢乐谷,四川,成都
10127010112A,金沙遗址博物馆,四川,成都
10127010113A,洛带古镇,四川,成都
10127010114A,三圣花乡,四川,成都
10127010115A,武侯祠,四川,成都
10127010116A,幸福梅林景区,四川,成都
10127010601A,翠湖梨乡,四川,成都
10127010602A,西蜀人家,四川,成都
10127010603A,黄龙溪古镇,四川,成都
10127010701A,成都川菜博物馆,四川,成都
10127010702A,农科村,四川,成都
10127010801A,安仁古镇,四川,成都
10127010802A,大邑刘氏庄园,四川,成都
10127010803A,建川博物馆聚落,四川,成都
10127010901A,樱桃山旅游景区,四川,成都
10127011001A,花舞人间,四川,成都
10127011101A,都江堰市虹口景区,四川,成都
10127011102A,都江堰景区,四川,成都
10127011103A,青城山旅游区,四川,成都
10127011301A,临邛古城,四川,成都
10127011302A,平乐古镇,四川,成都
10127011303A,天台山国家重点风景名胜区,四川,成都
10127011401A,崇州市街子古镇旅游景区,四川,成都
10127011402A,街子古镇,四川,成都
10127020101A,金沙滩国际长江漂流基地,四川,攀枝花
10127020301A,龙潭溶洞,四川,攀枝花
10127020401A,格萨拉生态旅游区,四川,攀枝花
10127030101A,中国彩灯博物馆,四川,自贡
10127030102A,自贡市盐业历史博物馆,四川,自贡
10127030103A,恐龙博物馆,四川,自贡
10127040101A,文昌庙,四川,绵阳
10127040201A,梓州杜甫草堂景区,四川,绵阳
10127040202A,梓州公园,四川,绵阳
10127040401A,寻龙山风景旅游区,四川,绵阳
10127040402A,夕佳山景区,四川,绵阳
10127040501A,七曲山风景区,四川,绵阳
10127040601A,西羌九黄山景区,四川,绵阳
10127040701A,报恩寺,四川,绵阳
10127040801A,匡山佛爷洞,四川,绵阳
10127040802A,窦圌山景区,四川,绵阳
10127050101A,罗瑞卿故居,四川,南充
10127050102A,张澜纪念馆,四川,南充
10127050103A,凌云山景区,四川,南充
10127050104A,南充西山风景区南门,四川,南充
10127050105A,西山风景区,四川,南充
10127050201A,升钟湖风景区,四川,南充
10127050501A,朱德故里琳琅山景区,四川,南充
10127050701A,阆中古城景区锦屏山,四川,南充
10127050702A,阆中古城,四川,南充
10127050703A,天宫院,四川,南充
10127060201A,百里峡地质公园,四川,达州
10127060401A,五峰山,四川,达州
10127060601A,八台山地质公园,四川,达州
10127060602A,龙潭河风景区,四川,达州
10127060801A,真佛山风景区,四川,达州
10127070101A,中国死海,四川,遂宁
10127070102A,四川宋瓷博物馆,四川,遂宁
10127070103A,中国观音故里广德风景区,四川,遂宁
10127080101A,邓小平故里,四川,广安
10127080401A,华蓥山旅游区,四川,广安
10127090201A,红四方面军总指挥部旧址纪念馆,四川,巴中
10127090301A,光雾山,四川,巴中
10127100101A,泸州方山风景区,四川,泸州
10127100102A,泸州老窖旅游区,四川,泸州
10127100301A,泸州玉蟾风景区,四川,泸州
10127100401A,佛宝国家森林公园,四川,泸州
10127110101A,李庄古镇,四川,宜宾
10127110601A,蜀南竹海东门,四川,宜宾
10127110602A,宜宾蜀南竹海风景名胜区,四川,宜宾
10127111001A,兴文石海洞乡旅游区,四川,宜宾
10127120101A,安泰山庄,四川,内江
10127130301A,陈毅故居,四川,资阳
10127140101A,东方佛都,四川,乐山
10127140102A,金鹰山庄,四川,乐山
10127140103A,乌木博物苑,四川,乐山
10127140104A,乐山大佛景区,四川,乐山
10127140201A,犍为文庙,四川,乐山
10127140801A,峨眉山竹叶青生态茗园,四川, 峨眉
10127140802A,大佛禅院,四川, 峨眉
10127140803A,峨眉山旅游风景区,四川, 峨眉
10127140804A,峨眉山旅游风景区零公里入口,四川, 峨眉
10127140805A,峨眉山旅游风景区清音阁入口,四川, 峨眉
10127140806A,峨眉山旅游风景区万年寺入口,四川, 峨眉
10127150101A,三苏祠,四川,眉山
10127150401A,洪雅瓦屋山省级地质公园,四川,眉山
10127150501A,老峨山,四川,眉山
10127160901A,螺髻山风景区,四川,凉山
10127161001A,观海湾,四川,凉山
10127161002A,青龙寺邛海泸山景区,四川,凉山
10127161401A,灵山风景区,四川,凉山
10127170101A,蒙顶山风景名胜区,四川,雅安
10127170102A,雅安碧峰峡旅游区,四川,雅安
10127180201A,康定情歌风景区,四川,甘孜
10127180202A,木格措,四川,甘孜
10127180301A,泸定海螺沟冰川森林公园,四川,甘孜
10127181701A,稻城亚丁,四川,甘孜
10127190201A,大禹祭坛,四川,阿坝
10127190202A,三江风景名胜区,四川,阿坝
10127190203A,水磨镇,四川,阿坝
10127190204A,四姑娘山,四川,阿坝
10127190205A,汶川三江生态旅游区,四川,阿坝
10127190501A,黄龙风景区,四川,阿坝
10127190601A,九寨沟风景区,四川,阿坝
10127190801A,小金四姑娘山风景区,四川,阿坝
10127200101A,德阳文庙,四川,德阳
10127200301A,三星堆博物馆,四川,德阳
10127200501A,什邡穿心店地震遗址,四川,德阳
10127200502A,中国绵竹年画村,四川,德阳
10127210101A,川北民俗文化园,四川,广元
10127210102A,皇泽寺,四川,广元
10127210103A,明月峡古栈道,四川,广元
10127210104A,千佛崖,四川,广元
10127210105A,曾家山,四川,广元
10127210106A,昭化古城,四川,广元
10127210301A,青川东河口地震遗址公园,四川,广元
10127210302A,唐家河,四川,广元
10127210401A,翠云廊景区,四川,广元
10127210501A,中国苍溪·梨文化博览园,四川,广元
10127210502A,红军渡·西武当山,四川,广元
10128010101A,白云山柯子岭门,广东,广州
10128010102A,白云山濂泉门,广东,广州
10128010103A,广州抽水蓄能电厂旅游度假区,广东,广州
10128010104A,碧水湾温泉度假村,广东,广州
10128010105A,宝墨园,广东,广州
10128010106A,广东科学中心,广东,广州
10128010107A,莲花山旅游区,广东,广州
10128010108A,岭南印象园,广东,广州
10128010109A,长隆旅游度假区,广东,广州
10128010110A,广州香江野生动物世界,广东,广州
10128010111A,香江野生动物世界,广东,广州
10128010112A,广东美术馆,广东,广州
10128010113A,洪秀全故居,广东,广州
10128010114A,石头记矿物园,广东,广州
10128010115A,南海神庙,广东,广州
10128010116A,荔湾博物馆,广东,广州
10128010117A,陈家祠广场,广东,广州
10128010118A,广州气象卫星地面站,广东,广州
10128010119A,华南植物园,广东,广州
10128010120A,正佳广场,广东,广州
10128010121A,中国科学院华南植物园,广东,广州
10128010122A,十九路军淞沪抗日阵亡将士陵园,广东,广州
10128010123A,广州动物园,广东,广州
10128010124A,广州市黄花岗公园,广东,广州
10128010125A,西汉南越王博物馆,广东,广州
10128010126A,越秀公园,广东,广州
10128010127A,中山纪念堂,广东,广州
10128010128A,南昆山,广东,广州
10128020101A,曹溪温泉-假日度假村,广东,韶关
10128020201A,云门峡漂流,广东,韶关
10128020202A,广东大峡谷,广东,韶关
10128020501A,古佛洞天,广东,韶关
10128020502A,龙湖度假山庄,广东,韶关
10128020601A,丹霞山风景名胜区,广东,韶关
10128030101A,冠和博物馆,广东,惠州
10128030102A,惠州西湖,广东,惠州
10128030201A,罗浮山,广东,惠州
10128030401A,海滨温泉旅游度假区,广东,惠州
10128030402A,惠东南山漂流,广东,惠州
10128030403A,永记生态园度假村,广东,惠州
10128030501A,大观园昆山峡景区,广东,惠州
10128030502A,龙门铁泉,广东,惠州
10128030503A,南昆山温泉大观园,广东,惠州
10128040701A,五指石,广东,梅州
10128040801A,汤湖热矿泥山庄,广东,梅州
10128040901A,华银雁鸣湖旅游度假村,广东,梅州
10128040902A,灵光寺,广东,梅州
10128040903A,叶剑英故居,广东,梅州
10128040904A,梅县雁南飞茶田景区,广东,梅州
10128050101A,方特欢乐世界·蓝水星,广东,汕头
10128050102A,礐石风景名胜区,广东,汕头
10128050103A,中信高尔夫海滨度假村,广东,汕头
10128050401A,南澳海岛国家森林公园,广东,汕头
10128050402A,汕头南澳岛旅游区,广东,汕头
10128060101A,观澜山水田园旅游文化园,广东,深圳
10128060102A,海上田园,广东,深圳
10128060103A,锦绣中华-西樵山,广东,深圳
10128060104A,仙湖植物园,广东,深圳
10128060105A,观澜湖高尔夫球会·深圳,广东,深圳
10128060106A,明思克航母世界,广东,深圳
10128070101A,农科奇观,广东,珠海
10128070102A,圆明新园,广东,珠海
10128080001A,长鹿休闲度假农庄,广东,佛山
10128080002A,南风古灶,广东,佛山
10128080003A,清晖园,广东,佛山
10128080004A,三水荷花世界,广东,佛山
10128080005A,西樵山国家森林公园,广东,佛山
10128080006A,西樵山,广东,佛山
10128090101A,七星岩风景区,广东,肇庆
10128090102A,肇庆星湖风景名胜区,广东,肇庆
10128100101A,湛江南亚热带植物园,广东,湛江
10128100102A,湖光岩风景区,广东,湛江
10128100103A,蓝月湾温泉度假邨,广东,湛江
10128100201A,吉兆湾,广东,湛江
10128100301A,天成台度假村,广东,湛江
10128110101A,古兜温泉综合度假区,广东,江门
10128110102A,圭峰山风景区,广东,江门
10128110301A,立园,广东,江门
10128110302A,自力村碉楼群,广东,江门
10128110501A,金山温泉度假村,广东,江门
10128110502A,锦江温泉,广东,江门
10128110601A,川岛风情,广东,江门
10128110602A,富都温泉度假邨,广东,江门
10128120201A,御临门温泉度假村,广东,河源
10128120401A,和平天上人间温泉度假村,广东,河源
10128120501A,霍山风景区,广东,河源
10128120502A,佗城北门,广东,河源
10128120601A,绿缘度假山庄,广东,河源
10128130101A,故乡里,广东,清远
10128130102A,黄腾峡,广东,清远
10128130301A,连州地下河,广东,清远
10128130601A,观音山风景区,广东,清远
10128130602A,聚龙湾天然温泉度假村,广东,清远
10128130701A,宝晶宫,广东,清远
10128130801A,飞来峡水利枢纽风景区,广东,清远
